CodEstacao,NomeEstacao,Bacia,SubBacia,Operadora,Responsavel,Municipio-UF,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEstacao
50142200,AÇUDE COCOROBÓ JUSANTE 2,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,CANUDOS-BA,-9.88310,-39.03780,0.00,50300000,RIO VAZA BARRIS,Açudes Semiárido,Ativo
50142300,CABEÇA DE BOI,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,JEREMOABO-BA,-9.88170,-38.86670,0.00,50300000,RIO VAZA BARRIS,Açudes Semiárido,Ativo
50142800,AÇUDE GASPARINO MONTANTE 2,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,SITIO DO QUINTO-BA,-10.22360,-38.10440,0.00,50300000,RIO VAZA BARRIS,Açudes Semiárido,Ativo
50142900,AÇUDE GASPARINO MONTANTE 1,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,CORONEL JOÃO SÁ-BA,-10.21780,-38.06280,0.00,50300000,RIO VAZA BARRIS,Açudes Semiárido,Ativo
50143000,AÇUDE GASPARINO,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,CORONEL JOÃO SÁ-BA,-10.27690,-38.05440,0.00,50300000,RIO VAZA BARRIS,Açudes Semiárido,Ativo
50143100,AÇUDE GASPARINO JUSANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,CORONEL JOÃO SÁ-BA,-10.28530,-38.05360,0.00,50300000,RIO VAZA BARRIS,Açudes Semiárido,Ativo
50151400,AÇUDE DE ADUSTINA MONTANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ADUSTINA-BA,-10.58580,-38.10330,0.00,50309500,AÇUDE DE ADUSTINA,Açudes Semiárido,Ativo
50151500,AÇUDE DE ADUSTINA,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,ADUSTINA-BA,-10.57060,-38.07060,0.00,50309500,AÇUDE DE ADUSTINA,Açudes Semiárido,Ativo
50151600,AÇUDE DE ADUSTINA JUSANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ADUSTINA-BA,-10.56750,-38.06690,0.00,50309500,AÇUDE DE ADUSTINA,Açudes Semiárido,Ativo
50169500,CAMINHO DO RIO,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,PEDRA MOLE-SE,-10.63920,-37.69690,0.00,50300000,RIO VAZA BARRIS,RHN,Ativo
50181000,AÇUDE GOVERNADOR JOÃO ALVES FILHO,5,50,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,CAMPO DO BRITO-SE,-10.79860,-37.45220,0.00,50306000,RIO DAS TRAIRAS,Açudes Semiárido,Ativo
50185000,PONTE BR-235,5,50,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,LARANJEIRAS-SE,-10.80000,-37.27110,39.00,50200900,RIO COTINGUIBA,RHN,Ativo
50187000,BARRAGEM DO RIO POXIM,5,50,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,SÃO CRISTOVÃO-SE,-10.91690,-37.20580,36.00,50210000,RIO POXIM,RHN,Ativo
50187200,AÇUDE SIND. JAIME UMBELINO DE SOUZA,5,50,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,00001 - ANA - Agência Nacional de Águas ,SÃO CRISTOVÃO-SE,-10.91720,-37.20530,0.00,50210000,RIO POXIM,Açudes Semiárido,Ativo
50191000,FAZENDA BELÉM,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ITAPORANGA D''AJUDA-SE,-10.94310,-37.34690,19.00,50300000,RIO VAZA BARRIS,RHN,Ativo
50191000,FAZENDA BELÉM,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ITAPORANGA D''AJUDA-SE,-10.94310,-37.34690,19.00,50300000,RIO VAZA BARRIS,CotaOnline,Ativo
50192000,SÃO CRISTÓVÃO,5,50,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,SÃO CRISTOVÃO-SE,-10.99530,-37.21610,0.00,50308000,RIO PARAMOPAMA,RHN,Ativo
50195000,POVOADO MOENDA,5,50,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,SALGADO-SE,-11.05470,-37.47580,70.00,50401050,RIO PIAUITINGA,RHN,Ativo
50210000,AÇUDE GOVERNADOR DIONISIO MACHADO,5,50,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,LAGARTO-SE,-10.95890,-37.66780,0.00,50401000,RIO PIAUÍ,Açudes Semiárido,Ativo
50240000,AÇUDE JABIBERI,5,50,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,00175 - SERHMA-SE - Secretaria do Meio Ambiente e Recursos Hídric...,TOBIAS BARRETO-SE,-11.05530,-37.91080,0.00,50390000,RIO JABIBERI,Açudes Semiárido,Ativo
50290000,ITANHY,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,JANDAIRA-BA,-11.53970,-37.56810,1.00,50400000,RIO REAL,RHN,Ativo
50300000,FAZENDA ALECRIM,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,FILADÉLFIA-BA,-10.75220,-40.22440,0.00,50500506,RIO AIPIM,RHN,Ativo
50310000,AÇUDE SOHEM,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,SENHOR DO BONFIM-BA,-10.36860,-40.09750,0.00,50500000,RIO ITAPICURU,Açudes Semiárido,Ativo
50315000,FAZENDA GRUTINHA,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,PINDOBAÇU-BA,-10.75890,-40.43670,0.00,50500500,RIO ITAPICURU-AÇU,RHN,Ativo
50360900,AÇUDE PINDOBAÇU JUSANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,PINDOBAÇU-BA,-10.80250,-40.38030,0.00,50500000,RIO ITAPICURU,Açudes Semiárido,Ativo
50371000,AÇUDE AIPIM,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ANTÔNIO GONÇALVES-BA,-10.59690,-40.34280,0.00,50500506,RIO AIPIM,Açudes Semiárido,Ativo
50371100,AÇUDE AIPIM JUSANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ANTÔNIO GONÇALVES-BA,-10.60030,-40.34030,0.00,50500506,RIO AIPIM,Açudes Semiárido,Ativo
50375000,AÇUDE QUICÉ MONTANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ANDORINHA-BA,-10.45440,-40.02030,0.00,50500600,RIO ITAPICURU-MIRIM,Açudes Semiárido,Ativo
50376000,AÇUDE QUICÉ,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ANDORINHA-BA,-10.48830,-40.01000,0.00,50500600,RIO ITAPICURU-MIRIM,Açudes Semiárido,Ativo
50380400,FAZENDA PORTEIRA,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,SAÚDE-BA,-10.84890,-40.26810,0.00,50500500,RIO ITAPICURU-AÇU,RHN,Ativo
50418500,AÇUDE CACHOEIRA GRANDE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,JACOBINA-BA,-11.35110,-40.43190,0.00,50500550,RIO JAQUEIRA,Açudes Semiárido,Ativo
50418600,AÇUDE CACHOEIRA GRANDE JUSANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,JACOBINA-BA,-11.35110,-40.42750,0.00,50500550,RIO JAQUEIRA,Açudes Semiárido,Ativo
50424800,AÇUDE PONTO NOVO MONTANTE MONT.2,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,FILADÉLFIA-BA,-10.75220,-40.22440,0.00,50500600,RIO ITAPICURU-MIRIM,Açudes Semiárido,Ativo
50424900,AÇUDE PONTO NOVO MONTANTE MONT. 1,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,PINDOBAÇU-BA,-10.84890,-40.26810,0.00,50500600,RIO ITAPICURU-MIRIM,Açudes Semiárido,Ativo
50425000,AÇUDE PONTO NOVO,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,PONTO NOVO-BA,-10.85390,-40.17420,0.00,50500600,RIO ITAPICURU-MIRIM,Açudes Semiárido,Ativo
50425000,AÇUDE PONTO NOVO,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,PONTO NOVO-BA,-10.85390,-40.17420,0.00,50500600,RIO ITAPICURU-MIRIM,RHN,Ativo
50425100,AÇUDE PONTO NOVO JUSANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,FILADÉLFIA-BA,-10.85440,-40.17060,0.00,50500600,RIO ITAPICURU-MIRIM,Açudes Semiárido,Ativo
50429000,AÇUDE PEDRAS ALTAS,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,JACOBINA-BA,-11.18780,-40.05190,0.00,50500000,RIO ITAPICURU,Açudes Semiárido,Ativo
50454800,AÇUDE RIO DO PEIXE MONTANTE I,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,JACOBINA-BA,-11.22250,-40.02830,0.00,50500640,RIO DO PEIXE,Açudes Semiárido,Ativo
50454900,AÇUDE RIO DO PEIXE MONTANTE II,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,CAPIM GROSSO-BA,-11.26420,-39.96610,0.00,50500640,RIO DO PEIXE,Açudes Semiárido,Ativo
50455000,AÇUDE RIO DO PEIXE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,CAPIM GROSSO-BA,-11.23030,-39.96560,347.00,50500640,RIO DO PEIXE,Açudes Semiárido,Ativo
50465000,QUEIMADAS,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,QUEIMADAS-BA,-10.97330,-39.63280,265.00,50500000,RIO ITAPICURU,RHN,Ativo
50468000,AÇUDE ANDORINHA II,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ANDORINHA-BA,-10.30030,-39.78470,0.00,50703600,RIO CABOCLO,Açudes Semiárido,Ativo
50475500,AÇUDE JACURICI,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,ITIÚBA-BA,-10.65280,-39.72170,0.00,50500700,RIO JACURICI,Açudes Semiárido,Ativo
50475600,AÇUDE JACURICI JUSANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ITIÚBA-BA,-10.65440,-39.72640,0.00,50500700,RIO JACURICI,Açudes Semiárido,Ativo
50496600,AÇUDE ARACI MONTANTE (OLARIA DO CAPISTANA),5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,ARACI-BA,-11.27140,-39.16470,0.00,50500000,RIO ITAPICURU,Açudes Semiárido,Ativo
50497000,AÇUDE ARACI,5,50,00058 - DNOCS - Departamento Nacional de Obras Contra as Secas,00058 - DNOCS - Departamento Nacional de Obras Contra as Secas,ARACI-BA,-11.25250,-39.09830,0.00,50500000,RIO ITAPICURU,Açudes Semiárido,Ativo
50520000,PONTE EUCLIDES DA CUNHA,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,TUCANO-BA,-11.06030,-38.83720,140.00,50500000,RIO ITAPICURU,RHN,Ativo
50540001,CIPÓ,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,CIPÓ-BA,-11.09750,-38.51250,131.00,50500000,RIO ITAPICURU,RHN,Ativo
50540010,CIPÓ,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,CIPÓ-BA,-11.09750,-38.51250,131.00,50500000,RIO ITAPICURU,RHN,Ativo
50595000,USINA ALTAMIRA,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,CONDE-BA,-11.73470,-37.80330,17.00,50500000,RIO ITAPICURU,RHN,Ativo
50660000,CORTE GRANDE,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ESPLANADA-BA,-12.05360,-37.75500,6.00,50600000,RIO INHAMBUPE,RHN,Ativo
50785000,PEDRA DO SALGADO,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,MATA DE SÃO JOÃO-BA,-12.37610,-38.13310,34.00,50700000,RIO POJUCA,RHN,Ativo
50795000,TIRIRICA,5,50,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,CAMAÇARI-BA,-12.51190,-38.06670,22.00,50700000,RIO POJUCA,RHN,Ativo
50842900,AÇUDE SANTA HELENA MONTANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,MATA DE SÃO JOÃO-BA,-12.52560,-38.29280,0.00,50730000,RIO JACUIPE,Açudes Semiárido,Ativo
50843000,AÇUDE SANTA HELENA,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,DIAS D''AVILA-BA,-12.56170,-38.16170,0.00,50730000,RIO JACUIPE,Açudes Semiárido,Ativo
50843100,AÇUDE SANTA HELENA JUSANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,MATA DE SÃO JOÃO-BA,-12.56280,-38.16060,0.00,50730000,RIO JACUIPE,Açudes Semiárido,Ativo
50903260,AÇUDE JOANES II MONTANTE MONT.3,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,SÃO SEBASTIÃO DO PASSÉ-BA,-12.60580,-38.42890,0.00,50750000,RIO JOANES,Açudes Semiárido,Ativo
50903280,AÇUDE JOANES II MONTANTE MONT.2,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,CANDÉIAS-BA,-12.60860,-38.43860,0.00,50750000,RIO JOANES,Açudes Semiárido,Ativo
50905300,AÇUDE JOANES II,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,DIAS D''AVILA-BA,-12.67390,-38.37580,0.00,50750000,RIO JOANES,Açudes Semiárido,Ativo
50909000,AÇUDE JOANES I,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,LAURO DE FREITAS-BA,-12.83580,-38.32420,0.00,50750000,RIO JOANES,Açudes Semiárido,Ativo
50912030,AÇUDE IPITANGA II MONTANTE MONT.2,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,SIMÕES FILHO-BA,-12.81220,-38.38610,0.00,50500504,RIO DAS PEDRAS,Açudes Semiárido,Ativo
50912100,AÇUDE IPITANGA II,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,SIMÕES FILHO-BA,-12.85920,-38.39720,0.00,50802000,RIO IPITANGA,Açudes Semiárido,Ativo
50912200,AÇUDE IPITANGA I,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,SALVADOR-BA,-12.89780,-38.38330,0.00,50802000,RIO IPITANGA,Açudes Semiárido,Ativo
50912250,AÇUDE IPITANGA I JUSANTE,5,50,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,SALVADOR-BA,-12.89780,-38.38280,0.00,50802000,RIO IPITANGA,Açudes Semiárido,Ativo
51107000,IBICOARA,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,IBICOARA-BA,-13.27000,-41.33610,0.00,51200000,RIO PARAGUAÇÚ,RHN,Ativo
51108010,USINA MUCUGÊ,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,MUCUGÊ-BA,-12.99860,-41.39060,870.00,51200000,RIO PARAGUAÇÚ,RHN,Ativo
51120010,ANDARAÍ,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,ANDARAÍ-BA,-12.84060,-41.32220,328.00,51200000,RIO PARAGUAÇÚ,RHN,Ativo
51124500,AÇUDE BANDEIRA DE MELO,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ITAETÉ-BA,-13.03170,-40.81690,0.00,51200000,RIO PARAGUAÇÚ,Açudes Semiárido,Ativo
51124600,AÇUDE BANDEIRA DE MELO JUSANTE,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ITAETÉ-BA,-13.04030,-40.77720,0.00,51200000,RIO PARAGUAÇÚ,Açudes Semiárido,Ativo
51124600,AÇUDE BANDEIRA DE MELO JUSANTE,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ITAETÉ-BA,-13.04030,-40.77720,0.00,51200000,RIO PARAGUAÇÚ,RHN,Ativo
51151000,FAZENDA TERRA GRAPIUNA,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,UTINGA-BA,-12.17970,-41.14920,0.00,51214300,RIO UTINGA,RHN,Ativo
51172000,BR-242 (UTINGA),5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,ANDARAÍ-BA,-12.50470,-41.20720,0.00,51214300,RIO UTINGA,RHN,Ativo
51193000,SANTO ANTÔNIO/PORTO,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,LENÇÓIS-BA,-12.48920,-41.32890,0.00,51200000,RIO PARAGUAÇÚ,RHN,Ativo
51230010,FAZENDA IGUAÇU,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,ITAETÉ-BA,-12.93610,-41.06440,300.00,51223000,RIO DE UNA,RHN,Ativo
51240000,ITAETÉ,5,51,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,ITAETÉ-BA,-12.98610,-40.95810,286.00,51200000,RIO PARAGUAÇÚ,RHN,Ativo
51280000,IAÇU,5,51,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas ,IAÇU-BA,-12.76220,-40.21360,222.00,51200000,RIO PARAGUAÇÚ,RHN,Ativo
51282000,AÇUDE JURACY MAGALHÃES MONTANTE,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,ITABERABA-BA,-12.53310,-40.34750,0.00,51212840,RIO CAPIVARA,Açudes Semiárido,Ativo
51326200,UHE PEDRA DO CAVALO PONTE RIO CAPIVARI,5,51,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,ITABERABA-BA,-12.51420,-39.93390,182.00,51251000,RIO CAPIVARI,Setor Elétrico,Ativo
51346050,UHE PEDRA DO CAVALO FAZENDA JUREMA,5,51,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,RAFAEL JAMBEIRO-BA,-12.48810,-39.69810,175.00,51252000,RIO DO PEIXE,Setor Elétrico,Ativo
51351000,UHE PEDRA DO CAVALO ARGOIM,5,51,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,RAFAEL JAMBEIRO-BA,-12.58670,-39.52170,150.00,51200000,RIO PARAGUAÇÚ,Setor Elétrico,Ativo
51370000,UHE PEDRA DO CAVALO PONTE RIO PARATIGI,5,51,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,SANTO ESTEVÃO-BA,-12.51560,-39.38310,136.00,51260000,RIO PARATIGI,Setor Elétrico,Ativo
51375000,UHE PEDRA DO CAVALO RESERVATÓRIO,5,51,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,CABACEIRAS DO PARAGUAÇU-BA,-12.50580,-39.11220,124.00,51200000,RIO PARAGUAÇÚ,Setor Elétrico,Ativo
51397000,MORRO DO CHAPÉU,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,MORRO DO CHAPÉU-BA,-11.58530,-40.87940,0.00,51270000,RIO JACUÍPE,RHN,Ativo
51417900,AÇUDE SÃO JOSÉ DO JACUÍPE MONTANTE,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,MAIRI (EX-MONTE ALEGRE DA BA)-BA,-11.60830,-40.29780,0.00,51270000,RIO JACUÍPE,Açudes Semiárido,Ativo
51418000,AÇUDE SÃO JOSÉ DO JACUÍPE,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,SÃO JOSÉ DO JACUIPE-BA,-11.52080,-40.04470,0.00,51270000,RIO JACUÍPE,Açudes Semiárido,Ativo
51418100,AÇUDE SÃO JOSÉ DO JACUÍPE JUSANTE,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,SÃO JOSÉ DO JACUIPE-BA,-11.50890,-40.02420,0.00,51270000,RIO JACUÍPE,Açudes Semiárido,Ativo
51432200,AÇUDE VALENTE,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,VALENTE-BA,-11.41940,-39.47250,0.00,51223100,RIACHO GRANDE,Açudes Semiárido,Ativo
51435000,AÇUDE SÃO DOMINGOS,5,51,00140 - UFBA - Universidade Federal da Bahia,00140 - UFBA - Universidade Federal da Bahia,SÃO DOMINGOS-BA,-11.46670,-39.52190,0.00,51270200,RIO DO CEDRO,Açudes Semiárido,Ativo
51460050,UHE PEDRA DO CAVALO PONTE RIO BRANCO,5,51,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,00675 - VOTORCIM I - Votorantim Cimentos  N/NE S.A,FEIRA DE SANTANA-BA,-12.23310,-39.04610,138.00,51270000,RIO JACUÍPE,Setor Elétrico,Ativo
51460130,AÇUDE FRANÇA  MONTANTE Faz. Caraibas,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,MORRO DO CHAPÉU-BA,-11.56810,-40.71720,0.00,51270000,RIO JACUÍPE,Açudes Semiárido,Ativo
51460150,FEIRA DE SANTANA,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,FEIRA DE SANTANA-BA,-12.28560,-39.00110,0.00,51270000,RIO JACUÍPE,Açudes Semiárido,Ativo
51460200,AÇUDE FRANÇA - CAPTAÇÃO EMBASA,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,MIGUEL CALMON-BA,-11.56080,-40.60390,0.00,51270000,RIO JACUÍPE,Açudes Semiárido,Ativo
51460550,AÇUDE FRANÇA JUSANTE,5,51,00114 - INEMA-BA - Instituto do Meio Ambiente e Recursos Hídrico...,00001 - ANA - Agência Nacional de Águas ,PIRITIBA-BA,-11.55810,-40.58720,0.00,51270000,RIO JACUÍPE,Açudes Semiárido,Ativo
